,attack
45784,4
45785,4
45786,0
45787,0
45788,4
45789,0
45790,0
45791,4
45792,0
45793,0
45794,1
45795,4
45796,4
45797,0
45798,4
45799,0
45800,4
45801,4
45802,0
45803,4
45804,0
45805,4
45806,0
45807,4
45808,0
45809,0
45810,4
45811,0
45812,4
45813,4
45814,4
45815,0
45816,1
45817,0
45818,4
45819,4
45820,0
45821,4
45822,4
45823,4
45824,0
45825,4
45826,1
45827,4
45828,0
45829,4
45830,4
45831,1
45832,4
45833,4
45834,4
45835,0
45836,0
45837,4
45838,0
45839,4
45840,4
45841,2
45842,4
45843,4
45844,4
45845,0
45846,0
45847,4
45848,4
45849,2
45850,1
45851,0
45852,0
45853,1
45854,4
45855,1
45856,0
45857,4
45858,4
45859,4
45860,4
45861,4
45862,0
45863,0
45864,1
45865,0
45866,1
45867,4
45868,0
45869,4
45870,4
45871,0
45872,0
45873,4
45874,4
45875,4
45876,1
45877,1
45878,4
45879,4
45880,0
45881,4
45882,4
45883,0
45884,0
45885,0
45886,4
45887,0
45888,4
45889,0
45890,4
45891,4
45892,4
45893,4
45894,0
45895,4
45896,0
45897,0
45898,4
45899,4
45900,4
45901,4
45902,4
45903,4
45904,0
45905,1
45906,4
45907,4
45908,0
45909,4
45910,4
45911,4
45912,0
45913,0
45914,0
45915,4
45916,0
45917,0
45918,4
45919,4
45920,4
45921,0
45922,4
45923,4
45924,4
45925,4
45926,0
45927,0
45928,4
45929,4
45930,4
45931,4
45932,0
45933,4
45934,4
45935,0
45936,0
45937,0
45938,0
45939,0
45940,4
45941,0
45942,4
45943,4
45944,4
45945,4
45946,0
45947,0
45948,1
45949,4
45950,0
45951,4
45952,4
45953,0
45954,4
45955,0
45956,4
45957,0
45958,4
45959,4
45960,4
45961,0
45962,1
45963,4
45964,4
45965,4
45966,0
45967,0
45968,4
45969,4
45970,0
45971,4
45972,4
45973,0
45974,4
45975,1
45976,0
45977,0
45978,4
45979,4
45980,4
45981,4
45982,4
45983,0
45984,0
45985,0
45986,4
45987,4
45988,4
45989,4
45990,4
45991,0
45992,4
45993,4
45994,1
45995,4
45996,4
45997,4
45998,4
45999,4
46000,0
46001,0
46002,0
46003,0
46004,1
46005,4
46006,0
46007,0
46008,4
46009,4
46010,4
46011,0
46012,4
46013,4
46014,0
46015,0
46016,4
46017,4
46018,0
46019,4
46020,4
46021,4
46022,4
46023,4
46024,4
46025,4
46026,4
46027,4
46028,0
46029,4
46030,4
46031,4
46032,4
46033,4
46034,2
46035,4
46036,4
46037,1
46038,1
46039,4
46040,0
46041,4
46042,4
46043,0
46044,4
46045,4
46046,4
46047,0
46048,4
46049,1
46050,4
46051,4
46052,0
46053,4
46054,4
46055,1
46056,4
46057,0
46058,4
46059,1
46060,4
46061,4
46062,0
46063,0
46064,4
46065,1
46066,0
46067,4
46068,4
46069,0
46070,4
46071,4
46072,0
46073,4
46074,4
46075,4
46076,0
46077,4
46078,0
46079,0
46080,0
46081,0
46082,0
46083,0
46084,4
46085,0
46086,4
46087,0
46088,4
46089,4
46090,4
46091,0
46092,0
46093,4
46094,4
46095,4
46096,4
46097,4
46098,4
46099,0
46100,4
46101,0
46102,4
46103,0
46104,4
46105,1
46106,0
46107,4
46108,4
46109,4
46110,0
46111,4
46112,2
46113,4
46114,1
46115,4
46116,0
46117,0
46118,4
46119,4
46120,0
46121,0
46122,4
46123,0
46124,4
46125,4
46126,0
46127,4
46128,4
46129,4
46130,0
46131,4
46132,0
46133,4
46134,1
46135,4
46136,0
46137,4
46138,0
46139,0
46140,1
46141,4
46142,4
46143,4
46144,0
46145,4
46146,3
46147,0
46148,0
46149,4
46150,4
46151,0
46152,4
46153,4
46154,4
46155,4
46156,1
46157,4
46158,1
46159,1
46160,0
46161,0
46162,1
46163,4
46164,0
46165,0
46166,0
46167,0
46168,0
46169,4
46170,4
46171,4
46172,4
46173,1
46174,4
46175,4
46176,4
46177,4
46178,0
46179,0
46180,4
46181,4
46182,0
46183,0
46184,0
46185,1
46186,0
46187,0
46188,0
46189,4
46190,4
46191,1
46192,4
46193,4
46194,2
46195,1
46196,1
46197,4
46198,4
46199,1
46200,4
46201,4
46202,4
46203,4
46204,0
46205,0
46206,4
46207,4
46208,4
46209,0
46210,0
46211,1
46212,4
46213,4
46214,4
46215,4
46216,4
46217,4
46218,4
46219,4
46220,4
46221,0
46222,4
46223,4
46224,4
46225,4
46226,0
46227,0
46228,4
46229,0
46230,1
46231,4
46232,4
46233,1
46234,0
46235,4
46236,0
46237,4
46238,4
46239,4
46240,0
46241,4
46242,2
46243,0
46244,1
46245,4
46246,0
46247,0
46248,4
46249,4
46250,4
46251,1
46252,0
46253,0
46254,4
46255,4
46256,4
46257,4
46258,4
46259,0
46260,4
46261,0
46262,4
46263,4
46264,0
46265,1
46266,1
46267,4
46268,4
46269,4
46270,0
46271,4
46272,0
46273,0
46274,0
46275,2
46276,0
46277,4
46278,4
46279,0
46280,0
46281,4
46282,0
46283,0
46284,0
46285,0
46286,0
46287,0
46288,4
46289,4
46290,4
46291,4
46292,1
46293,1
46294,0
46295,4
46296,0
46297,4
46298,4
46299,0
46300,0
46301,0
46302,0
46303,4
46304,4
46305,4
46306,4
46307,4
46308,0
46309,4
46310,0
46311,0
46312,0
46313,2
46314,4
46315,1
46316,4
46317,4
46318,0
46319,4
46320,4
46321,4
46322,4
46323,4
46324,4
46325,1
46326,4
46327,0
46328,4
46329,0
46330,4
46331,4
46332,4
46333,0
46334,4
46335,4
46336,0
46337,1
46338,0
46339,4
46340,4
46341,4
46342,4
46343,0
46344,4
46345,4
46346,4
46347,4
46348,4
46349,4
46350,0
46351,4
46352,4
46353,0
46354,0
46355,4
46356,0
46357,0
46358,4
46359,4
46360,4
46361,4
46362,4
46363,0
46364,4
46365,4
46366,0
46367,0
46368,4
46369,4
46370,4
46371,4
46372,4
46373,4
46374,0
46375,4
46376,0
46377,4
46378,0
46379,4
46380,4
46381,4
46382,4
46383,4
46384,0
46385,4
46386,0
46387,4
46388,4
46389,4
46390,4
46391,1
46392,4
46393,0
46394,0
46395,1
46396,0
46397,4
46398,0
46399,0
46400,0
46401,4
46402,4
46403,0
46404,4
46405,1
46406,4
46407,2
46408,0
46409,4
46410,4
46411,0
46412,4
46413,0
46414,4
46415,1
46416,4
46417,0
46418,4
46419,4
46420,4
46421,1
46422,0
46423,4
46424,4
46425,4
46426,4
46427,0
46428,0
46429,4
46430,4
46431,1
46432,0
46433,1
46434,4
46435,4
46436,4
46437,1
46438,4
46439,4
46440,0
46441,0
46442,0
46443,4
46444,0
46445,4
46446,4
46447,4
46448,0
46449,0
46450,4
46451,0
46452,0
46453,1
46454,1
46455,4
46456,0
46457,4
46458,4
46459,4
46460,4
46461,4
46462,4
46463,4
46464,0
46465,4
46466,1
46467,1
46468,0
46469,0
46470,4
46471,4
46472,4
46473,1
46474,4
46475,4
46476,4
46477,4
46478,4
46479,4
46480,4
46481,1
46482,4
46483,0
46484,0
46485,4
46486,0
46487,4
46488,4
46489,1
46490,4
46491,0
46492,0
46493,4
46494,4
46495,1
46496,4
46497,4
46498,0
46499,1
46500,0
46501,4
46502,0
46503,4
46504,4
46505,4
46506,4
46507,4
46508,4
46509,4
46510,4
46511,0
46512,4
46513,0
46514,4
46515,1
46516,4
46517,4
46518,4
46519,0
46520,0
46521,4
46522,4
46523,0
46524,0
46525,4
46526,0
46527,0
46528,4
46529,4
46530,4
46531,1
46532,0
46533,4
46534,1
46535,4
46536,1
46537,4
46538,0
46539,4
46540,4
46541,4
46542,4
46543,0
46544,4
46545,0
46546,2
46547,0
46548,0
46549,1
46550,4
46551,0
46552,4
46553,4
46554,4
46555,4
46556,0
46557,4
46558,0
46559,4
46560,4
46561,4
46562,0
46563,4
46564,4
46565,0
46566,4
46567,4
46568,4
46569,4
46570,0
46571,4
46572,4
46573,4
46574,4
46575,4
46576,0
46577,4
46578,4
46579,4
46580,4
46581,4
46582,4
46583,0
46584,4
46585,0
46586,4
46587,4
46588,0
46589,1
46590,0
46591,4
46592,0
46593,1
46594,1
46595,4
46596,0
46597,4
46598,1
46599,0
46600,4
46601,4
46602,0
46603,4
46604,0
46605,4
46606,4
46607,4
46608,4
46609,4
46610,4
46611,4
46612,0
46613,0
46614,4
46615,4
46616,1
46617,4
46618,0
46619,0
46620,0
46621,4
46622,4
46623,4
46624,0
46625,0
46626,0
46627,4
46628,1
46629,0
46630,4
46631,4
46632,4
46633,0
46634,0
46635,0
46636,4
46637,0
46638,0
46639,0
46640,4
46641,4
46642,4
46643,0
46644,0
46645,0
46646,4
46647,1
46648,4
46649,0
46650,4
46651,4
46652,0
46653,4
46654,0
46655,1
46656,0
46657,0
46658,4
46659,0
46660,0
46661,4
46662,4
46663,4
46664,0
46665,4
46666,4
46667,4
46668,4
46669,0
46670,4
46671,0
46672,4
46673,1
46674,4
46675,0
46676,4
46677,4
46678,2
46679,4
46680,4
46681,4
46682,0
46683,4
46684,4
46685,1
46686,4
46687,0
46688,1
46689,0
46690,4
46691,0
46692,0
46693,0
46694,1
46695,4
46696,4
46697,0
46698,1
46699,1
46700,0
46701,4
46702,4
46703,0
46704,4
46705,0
46706,4
46707,0
46708,0
46709,4
46710,0
46711,4
46712,4
46713,0
46714,4
46715,4
46716,0
46717,4
46718,0
46719,4
46720,4
46721,4
46722,4
46723,4
46724,0
46725,0
46726,4
46727,1
46728,4
46729,4
46730,4
46731,4
46732,4
46733,0
46734,0
46735,4
46736,0
46737,4
46738,1
46739,0
46740,4
46741,0
46742,0
46743,0
46744,0
46745,4
46746,1
46747,4
46748,0
46749,4
46750,4
46751,0
46752,4
46753,4
46754,4
46755,4
46756,1
46757,0
46758,0
46759,4
46760,0
46761,0
46762,0
46763,4
46764,0
46765,4
46766,4
46767,4
46768,4
46769,4
46770,4
46771,0
46772,4
46773,1
46774,0
46775,4
46776,4
46777,4
46778,4
46779,4
46780,0
46781,4
46782,0
46783,1
46784,0
46785,0
46786,4
46787,4
46788,4
46789,0
46790,4
46791,4
46792,4
46793,4
46794,4
46795,4
46796,1
46797,4
46798,4
46799,0
46800,4
46801,4
46802,0
46803,4
46804,0
46805,4
46806,0
46807,4
46808,0
46809,4
46810,4
46811,0
46812,1
46813,4
46814,4
46815,4
46816,0
46817,4
46818,4
46819,1
46820,4
46821,4
46822,4
46823,1
46824,0
46825,4
46826,4
46827,4
46828,4
46829,1
46830,0
46831,4
46832,1
46833,4
46834,4
46835,4
46836,1
46837,1
46838,0
46839,4
46840,0
46841,4
46842,0
46843,4
46844,0
46845,4
46846,4
46847,4
46848,4
46849,0
46850,0
46851,0
46852,1
46853,4
46854,4
46855,0
46856,0
46857,4
46858,4
46859,0
46860,0
46861,1
46862,1
46863,0
46864,4
46865,4
46866,0
46867,1
46868,4
46869,4
46870,1
46871,0
46872,4
46873,0
46874,4
46875,0
46876,1
46877,4
46878,4
46879,0
46880,4
46881,4
46882,4
46883,0
46884,0
46885,0
46886,0
46887,0
46888,4
46889,4
46890,0
46891,1
46892,0
46893,1
46894,4
46895,4
46896,1
46897,0
46898,4
46899,4
46900,4
46901,0
46902,2
46903,0
46904,0
46905,4
46906,4
46907,0
46908,4
46909,0
46910,4
46911,4
46912,0
46913,4
46914,4
46915,4
46916,4
46917,0
46918,4
46919,4
46920,4
46921,1
46922,4
46923,1
46924,4
46925,4
46926,0
46927,1
46928,0
46929,4
46930,0
46931,4
46932,4
46933,1
46934,4
46935,0
46936,4
46937,4
46938,0
46939,2
46940,4
46941,4
46942,0
46943,4
46944,4
46945,0
46946,4
46947,4
46948,4
46949,0
46950,0
46951,4
46952,4
46953,4
46954,0
46955,0
46956,4
46957,4
46958,4
46959,0
46960,0
46961,0
46962,0
46963,4
46964,4
46965,4
46966,4
46967,0
46968,4
46969,0
46970,4
46971,0
46972,4
46973,1
46974,1
46975,4
46976,0
46977,4
46978,4
46979,1
46980,4
46981,4
46982,4
46983,0
46984,4
46985,0
46986,0
46987,4
46988,4
46989,4
46990,4
46991,4
46992,0
46993,1
46994,4
46995,0
46996,4
46997,4
46998,0
46999,4
47000,4
47001,0
47002,4
47003,0
47004,0
47005,0
47006,4
47007,4
47008,4
47009,0
47010,0
47011,4
47012,0
47013,0
47014,0
47015,0
47016,1
47017,1
47018,4
47019,4
47020,0
47021,0
47022,1
47023,4
47024,0
47025,0
47026,0
47027,4
47028,0
47029,4
47030,1
47031,1
47032,4
47033,0
47034,4
47035,0
47036,4
47037,0
47038,0
47039,4
47040,0
47041,0
47042,0
47043,4
47044,1
47045,4
47046,4
47047,4
47048,1
47049,4
47050,4
47051,0
47052,4
47053,2
47054,4
47055,4
47056,4
47057,4
47058,0
47059,0
47060,0
47061,4
47062,4
47063,4
47064,0
47065,0
47066,4
47067,0
47068,0
47069,4
47070,4
47071,4
47072,4
47073,1
47074,4
47075,1
47076,4
47077,0
47078,4
47079,0
47080,4
47081,0
47082,4
47083,0
47084,0
47085,0
47086,0
47087,4
47088,4
47089,1
47090,4
47091,0
47092,0
47093,4
47094,0
47095,1
47096,2
47097,0
47098,0
47099,4
47100,4
47101,0
47102,1
47103,1
47104,4
47105,0
47106,4
47107,1
47108,0
47109,1
47110,2
47111,0
47112,1
47113,1
47114,4
47115,0
47116,0
47117,4
47118,4
47119,4
47120,0
47121,4
47122,0
47123,0
47124,2
47125,4
47126,1
47127,0
47128,4
47129,1
47130,4
47131,0
47132,4
47133,4
47134,4
47135,0
47136,4
47137,4
47138,4
47139,0
47140,4
47141,1
47142,4
47143,4
47144,4
47145,4
47146,4
47147,0
47148,4
47149,0
47150,1
47151,4
47152,0
47153,4
47154,0
47155,0
47156,1
47157,4
47158,0
47159,4
47160,4
47161,4
47162,0
47163,4
47164,4
47165,0
47166,0
47167,0
47168,4
47169,0
47170,0
47171,0
47172,1
47173,4
47174,0
47175,4
47176,4
47177,0
47178,0
47179,4
47180,4
47181,1
47182,4
47183,0
47184,4
47185,4
47186,0
47187,4
47188,4
47189,4
47190,0
47191,4
47192,0
47193,0
47194,0
47195,0
47196,0
47197,0
47198,4
47199,4
47200,4
47201,4
47202,0
47203,0
47204,0
47205,0
47206,1
47207,4
47208,4
47209,4
47210,4
47211,0
47212,4
47213,4
47214,0
47215,0
47216,4
47217,4
47218,4
47219,0
47220,4
47221,4
47222,4
47223,4
47224,4
47225,0
47226,4
47227,4
47228,4
47229,1
47230,4
47231,0
47232,4
47233,4
47234,0
47235,4
47236,0
47237,4
47238,4
47239,0
47240,4
47241,4
47242,0
47243,4
47244,1
47245,4
47246,0
47247,1
47248,0
47249,0
47250,4
47251,4
47252,1
47253,0
47254,4
47255,0
47256,1
47257,4
47258,4
47259,4
47260,0
47261,1
47262,4
47263,0
47264,4
47265,0
47266,1
47267,4
47268,0
47269,0
47270,4
47271,0
47272,4
47273,4
47274,4
47275,1
47276,1
47277,0
47278,0
47279,4
47280,4
47281,4
47282,0
47283,2
47284,4
47285,4
47286,4
47287,0
47288,4
47289,0
47290,4
47291,0
47292,4
47293,1
47294,4
47295,4
47296,1
47297,0
47298,4
47299,4
47300,0
47301,4
47302,0
47303,1
47304,0
47305,4
47306,1
47307,4
47308,4
47309,4
47310,4
47311,4
47312,4
47313,4
47314,0
47315,0
47316,0
47317,4
47318,0
47319,1
47320,4
47321,4
47322,2
47323,0
47324,1
47325,4
47326,0
47327,4
47328,0
47329,1
47330,4
47331,0
47332,4
47333,4
47334,0
47335,1
47336,4
47337,4
47338,4
47339,0
47340,0
47341,4
47342,1
47343,0
47344,0
47345,1
47346,4
47347,4
47348,0
47349,4
47350,0
47351,4
47352,4
47353,0
47354,4
47355,0
47356,0
47357,0
47358,4
47359,1
47360,0
47361,0
47362,4
47363,4
47364,0
47365,1
47366,0
47367,4
47368,4
47369,1
47370,0
47371,4
47372,4
47373,4
47374,0
47375,0
47376,4
47377,4
47378,4
47379,4
47380,0
47381,1
47382,4
47383,0
47384,4
47385,1
47386,4
47387,4
47388,4
47389,4
47390,4
47391,4
47392,0
47393,1
47394,4
47395,4
47396,0
47397,4
47398,0
47399,4
47400,1
47401,0
47402,0
47403,0
47404,1
47405,4
47406,4
47407,0
47408,0
47409,4
47410,4
47411,4
47412,1
47413,4
47414,0
47415,4
47416,0
47417,4
47418,4
47419,0
47420,4
47421,4
47422,4
47423,4
47424,0
47425,4
47426,0
47427,4
47428,4
47429,0
47430,4
47431,0
47432,4
47433,4
47434,0
47435,4
47436,0
47437,4
47438,0
47439,1
47440,4
47441,4
47442,4
47443,0
47444,4
47445,0
47446,4
47447,0
47448,0
47449,1
47450,0
47451,0
47452,4
47453,0
47454,4
47455,0
47456,4
47457,4
47458,1
47459,0
47460,4
47461,4
47462,4
47463,0
47464,0
47465,4
47466,2
47467,0
47468,0
47469,0
47470,0
47471,4
47472,4
47473,0
47474,0
47475,4
47476,0
47477,4
47478,1
47479,0
47480,0
47481,4
47482,4
47483,0
47484,4
47485,0
47486,0
47487,0
47488,4
47489,4
47490,0
47491,4
47492,4
47493,4
47494,1
47495,4
47496,0
47497,4
47498,4
47499,4
47500,1
47501,4
47502,0
47503,4
47504,0
47505,0
47506,0
47507,4
47508,4
47509,4
47510,4
47511,0
47512,4
47513,0
47514,0
47515,4
47516,0
47517,4
47518,4
47519,1
47520,4
47521,1
47522,0
47523,0
47524,0
47525,4
47526,0
47527,0
47528,0
47529,0
47530,0
47531,4
47532,4
47533,4
47534,4
47535,4
47536,4
47537,4
47538,4
47539,0
47540,4
47541,4
47542,4
47543,0
47544,2
47545,0
47546,4
47547,0
47548,4
47549,0
47550,0
47551,0
47552,0
47553,0
47554,0
47555,4
47556,0
47557,4
47558,4
47559,1
47560,0
47561,4
47562,1
47563,4
47564,0
47565,4
47566,4
47567,1
47568,0
47569,4
47570,4
47571,0
47572,4
47573,0
47574,4
47575,0
47576,4
47577,0
47578,1
47579,1
47580,4
47581,1
47582,4
47583,4
47584,4
47585,4
47586,4
47587,0
47588,4
47589,0
47590,1
47591,4
47592,0
47593,0
47594,0
47595,4
47596,4
47597,4
47598,1
47599,4
47600,4
47601,0
47602,0
47603,0
47604,4
47605,4
47606,0
47607,0
47608,4
47609,4
47610,4
47611,4
47612,4
47613,0
47614,4
47615,1
47616,0
47617,0
47618,4
47619,4
47620,4
47621,4
47622,1
47623,0
47624,0
47625,0
47626,4
47627,4
47628,4
47629,4
47630,4
47631,0
47632,0
47633,1
47634,4
47635,0
47636,0
47637,0
47638,4
47639,4
47640,4
47641,0
47642,0
47643,4
47644,0
47645,4
47646,0
47647,4
47648,0
47649,1
47650,0
47651,0
47652,4
47653,4
47654,4
47655,4
47656,4
47657,4
47658,1
47659,4
47660,0
47661,4
47662,0
47663,0
47664,4
47665,4
47666,0
47667,0
47668,4
47669,0
47670,4
47671,4
47672,4
47673,4
47674,0
47675,1
47676,1
47677,4
47678,4
47679,0
47680,4
47681,4
47682,4
47683,4
47684,0
47685,0
47686,0
47687,4
47688,4
47689,4
47690,4
47691,0
47692,4
47693,4
47694,4
47695,4
47696,4
47697,0
47698,4
47699,4
47700,4
47701,0
47702,0
47703,0
47704,0
47705,4
47706,0
47707,4
47708,4
47709,4
47710,4
47711,1
47712,4
47713,0
47714,4
47715,4
47716,4
47717,4
47718,4
47719,0
47720,0
47721,4
47722,0
47723,4
47724,0
47725,4
47726,4
47727,1
47728,1
47729,0
47730,4
47731,4
47732,4
47733,4
47734,4
47735,4
47736,0
47737,4
47738,4
47739,4
47740,4
47741,1
47742,4
47743,1
47744,0
47745,1
47746,4
47747,4
47748,1
47749,0
47750,4
47751,0
47752,0
47753,0
47754,4
47755,4
47756,4
47757,0
47758,4
47759,4
47760,4
47761,4
47762,4
47763,4
47764,4
47765,0
47766,0
47767,0
47768,0
47769,4
47770,0
47771,4
47772,0
47773,0
47774,0
47775,4
47776,1
47777,0
47778,4
47779,4
47780,0
47781,0
47782,0
47783,4
47784,1
47785,0
47786,4
47787,1
47788,4
47789,0
47790,4
47791,4
47792,4
47793,1
47794,4
47795,4
47796,4
47797,0
47798,4
47799,0
47800,4
47801,1
47802,0
47803,0
47804,4
47805,4
47806,4
47807,4
47808,1
47809,1
47810,0
47811,4
47812,4
47813,0
47814,0
47815,0
47816,0
47817,1
47818,0
47819,4
47820,4
47821,4
47822,4
47823,4
47824,0
47825,4
47826,4
47827,4
47828,0
47829,0
47830,0
47831,4
47832,4
47833,4
47834,4
47835,4
47836,4
47837,1
47838,4
47839,0
47840,4
47841,4
47842,0
47843,4
47844,4
47845,0
47846,4
47847,4
47848,4
47849,4
47850,4
47851,1
47852,4
47853,4
47854,0
47855,0
47856,4
47857,4
47858,4
47859,4
47860,0
47861,0
47862,4
47863,4
47864,4
47865,4
47866,0
47867,1
47868,4
47869,0
47870,4
47871,0
47872,0
47873,0
47874,0
47875,4
47876,4
47877,4
47878,0
47879,4
47880,0
47881,4
47882,0
47883,4
47884,0
47885,0
47886,4
47887,4
47888,4
47889,1
47890,0
47891,1
47892,4
47893,4
47894,4
47895,0
47896,4
47897,4
47898,0
47899,4
47900,0
47901,1
47902,4
47903,0
47904,0
47905,0
47906,4
47907,0
47908,1
47909,4
47910,4
47911,1
47912,0
47913,4
47914,4
47915,0
47916,4
47917,4
47918,1
47919,0
47920,0
47921,0
47922,1
47923,4
47924,4
47925,0
47926,4
47927,4
47928,0
47929,4
47930,4
47931,4
47932,0
47933,0
47934,4
47935,0
47936,4
47937,0
47938,4
47939,4
47940,4
47941,0
47942,1
47943,4
47944,0
47945,4
47946,4
47947,4
47948,4
47949,4
47950,4
47951,4
47952,1
47953,4
47954,4
47955,0
47956,4
47957,4
47958,4
47959,4
47960,1
47961,4
47962,4
47963,0
47964,0
47965,4
47966,4
47967,4
47968,1
47969,4
47970,0
47971,4
47972,4
47973,4
47974,4
47975,0
47976,0
47977,4
47978,4
47979,0
47980,4
47981,4
47982,4
47983,1
47984,0
47985,4
47986,0
47987,0
47988,0
47989,0
47990,4
47991,1
47992,4
47993,4
47994,0
47995,4
47996,0
47997,4
47998,4
47999,0
48000,0
48001,0
48002,4
48003,2
48004,0
48005,4
48006,4
48007,0
48008,4
48009,0
48010,4
48011,4
48012,2
48013,4
48014,4
48015,4
48016,1
48017,4
48018,4
48019,0
48020,0
48021,4
48022,4
48023,0
48024,4
48025,4
48026,4
48027,2
48028,0
48029,4
48030,0
48031,0
48032,4
48033,0
48034,4
48035,4
48036,4
48037,1
48038,4
48039,0
48040,4
48041,0
48042,0
48043,0
48044,0
48045,4
48046,0
48047,0
48048,4
48049,1
48050,4
48051,4
48052,4
48053,0
48054,4
48055,4
48056,0
48057,4
48058,4
48059,4
48060,0
48061,4
48062,0
48063,0
48064,0
48065,4
48066,4
48067,0
48068,0
48069,4
48070,4
48071,4
48072,4
48073,0
48074,0
48075,1
48076,0
48077,4
48078,1
48079,1
48080,4
48081,0
48082,4
48083,4
48084,0
48085,0
48086,1
48087,4
48088,0
48089,0
48090,4
48091,0
48092,4
48093,4
48094,4
48095,4
48096,0
48097,4
48098,0
48099,4
48100,4
48101,0
48102,4
48103,4
48104,0
48105,4
48106,0
48107,0
48108,0
48109,4
48110,4
48111,0
48112,1
48113,4
48114,1
48115,0
48116,4
48117,0
48118,0
48119,4
48120,4
48121,0
48122,4
48123,0
48124,0
48125,0
48126,4
48127,4
48128,4
48129,0
48130,4
48131,0
48132,4
48133,4
48134,0
48135,4
48136,0
48137,1
48138,1
48139,0
48140,4
48141,1
48142,0
48143,1
48144,1
48145,0
48146,0
48147,0
48148,4
48149,0
48150,4
48151,4
48152,4
48153,4
48154,4
48155,4
48156,1
48157,4
48158,4
48159,0
48160,0
48161,0
48162,4
48163,4
48164,4
48165,4
48166,4
48167,0
48168,4
48169,0
48170,1
48171,0
48172,0
48173,4
48174,0
48175,0
48176,4
48177,4
48178,4
48179,0
48180,4
48181,0
48182,4
48183,1
48184,4
48185,4
48186,0
48187,4
48188,4
48189,0
48190,0
48191,4
48192,0
48193,4
48194,1
48195,0
48196,4
48197,0
48198,4
48199,4
48200,4
48201,0
48202,4
48203,0
48204,4
48205,0
48206,0
48207,0
48208,4
48209,4
48210,4
48211,0
48212,4
48213,4
48214,4
48215,4
48216,0
48217,0
48218,0
48219,0
48220,4
48221,4
48222,4
48223,0
48224,0
48225,4
48226,4
48227,4
48228,4
48229,0
48230,4
48231,4
48232,0
48233,0
48234,0
48235,4
48236,0
48237,4
48238,4
48239,0
48240,1
48241,4
48242,4
48243,0
48244,4
48245,0
48246,0
48247,4
48248,4
48249,0
48250,4
48251,4
48252,0
48253,4
48254,4
48255,1
48256,0
48257,0
48258,0
48259,0
48260,4
48261,4
48262,0
48263,2
48264,1
48265,4
48266,4
48267,4
48268,4
48269,1
48270,4
48271,4
48272,0
48273,4
48274,0
48275,0
48276,4
48277,0
48278,0
48279,4
48280,0
48281,0
48282,1
48283,4
48284,4
48285,0
48286,4
48287,4
48288,0
48289,0
48290,1
48291,0
48292,4
48293,4
48294,4
48295,4
48296,4
48297,4
48298,0
48299,4
48300,4
48301,0
48302,4
48303,4
48304,4
48305,0
48306,4
48307,4
48308,4
48309,4
48310,4
48311,4
48312,0
48313,0
48314,4
48315,4
48316,4
48317,4
48318,4
48319,4
48320,4
48321,0
48322,0
48323,4
48324,0
48325,4
48326,0
48327,4
48328,4
48329,4
48330,0
48331,0
48332,4
48333,4
48334,0
48335,4
48336,0
48337,0
48338,0
48339,0
48340,4
48341,4
48342,4
48343,0
48344,4
48345,1
48346,4
48347,4
48348,0
48349,4
48350,4
48351,0
48352,4
48353,0
48354,0
48355,4
48356,4
48357,0
48358,4
48359,4
48360,0
48361,4
48362,4
48363,1
48364,0
48365,0
48366,0
48367,0
48368,4
48369,4
48370,0
48371,4
48372,0
48373,0
48374,0
48375,0
48376,0
48377,1
48378,0
48379,4
48380,4
48381,0
48382,0
48383,4
48384,4
48385,4
48386,0
48387,4
48388,4
48389,0
48390,4
48391,4
48392,4
48393,0
48394,4
48395,4
48396,4
48397,4
48398,0
48399,0
48400,0
48401,4
48402,4
48403,0
48404,0
48405,4
48406,0
48407,0
48408,4
48409,4
48410,4
48411,4
48412,0
48413,0
48414,2
48415,4
48416,0
48417,4
48418,4
48419,4
48420,1
48421,4
48422,4
48423,4
48424,0
48425,4
48426,4
48427,4
48428,4
48429,4
48430,4
48431,0
48432,0
48433,4
48434,0
48435,0
48436,0
48437,4
48438,4
48439,4
48440,0
48441,4
48442,4
48443,0
48444,0
48445,4
48446,0
48447,4
48448,0
48449,4
48450,1
48451,0
48452,4
48453,4
48454,0
48455,1
48456,4
48457,4
48458,4
48459,0
48460,0
48461,4
48462,4
48463,4
48464,4
48465,4
48466,1
48467,4
48468,4
48469,0
48470,1
48471,0
48472,0
48473,0
48474,4
48475,4
48476,0
48477,4
48478,0
48479,4
48480,0
48481,0
48482,0
48483,4
48484,4
48485,4
48486,0
48487,0
48488,4
48489,1
48490,0
48491,1
48492,0
48493,0
48494,4
48495,4
48496,0
48497,4
48498,0
48499,0
48500,0
48501,4
48502,4
48503,4
48504,4
48505,1
48506,4
48507,4
48508,1
48509,0
48510,4
48511,0
48512,4
48513,4
48514,0
48515,1
48516,4
48517,4
48518,1
48519,4
48520,4
48521,4
48522,4
48523,4
48524,0
48525,4
48526,0
48527,1
48528,0
48529,4
48530,0
48531,1
48532,4
48533,4
48534,4
48535,4
48536,0
48537,4
48538,4
48539,4
48540,0
48541,0
48542,4
48543,4
48544,0
48545,0
48546,1
48547,0
48548,4
48549,4
48550,4
48551,0
48552,0
48553,0
48554,4
48555,4
48556,0
48557,4
48558,0
48559,4
48560,0
48561,0
48562,1
48563,4
48564,0
48565,4
48566,4
48567,4
48568,4
48569,0
48570,4
48571,4
48572,0
48573,0
48574,4
48575,4
48576,4
48577,4
48578,0
48579,1
48580,0
48581,0
48582,4
